Name,Ticker,"Sub-Sector","Market Cap","1W Change in On Balance Volume","RSI – 14D","% Price above 1M EMA","Beta","Relative Volume","Volatility","% From Upper Bollinger Band","ADX Rating – Trend Strength","1W Change in AD Line","Stochastic %K","William %R"
Avenuesai Ltd,CCAVENUE,"Payment Infrastructure","4831.332712677","-1.1047493112359466","47.9289940828402","-1.5905220706388223","0.989876582620534","1.3046721475152214","38.15191460780283","-4.9142606540616","23.110088213624","-0.1354881228853851","34.28571428571426","-65.71428571428574"
Electrosteel Castings Ltd,ELECTCAST,"Building Products - Pipes","4822.457994391","-1.2275944852990588","42.2841965471448","-5.868192346849376","1.25567372349711","0.840805975755094","48.167428794467924","-17.9892697884528","28.342312427375","9.931745883807196","20.09825815096025","-79.90174184903975"
Rallis India Ltd,RALLIS,"Fertilizers & Agro Chemicals","4820.8837831","-0.2450433274582461","29.4541424217235","-4.640635527159887","1.16660808200944","0.923337941309158","38.9071976788034","-9.036471381777499","32.473738752016","-1.4048926197850329","1.8484288354898348","-98.15157116451016"
Ion Exchange (India) Ltd,IONEXCHANG,"Environmental Services","4791.21428875","-0.8889626902284693","45.7464788732394","-1.3859096569516782","0.836772943509812","0.7050634487543781","34.309838201287754","-8.360242482621","27.2829075669461","0.1334060678307643","25.51903114186851","-74.48096885813149"
AGI Infra Ltd,AGIIL,"Real Estate","4771.15029996","10.735701057708829","46.5962767435399","1.995485454604995",,"0.6676471363791163","54.87630649057815","-6.9714289702639","38.8410347344494","9.657702624575869","26.907073509015238","-73.09292649098477"
Jana Small Finance Bank Ltd,JSFB,"Private Banks","4759.090108044999","-2.0100962587131606","38.6746643816053","-0.2026084726801436",,"1.5308244961177595","38.76619613863751","-9.2115197524228","33.1826684764088","-5.3621580985182025","30.31880286271959","-69.68119713728042"
Madhya Bharat Agro Products Ltd,MBAPL,"Fertilizers & Agro Chemicals","4745.4369357","1.263019429109363","56.678281068525","1.2016784080754128","0.329101870831529","0.5896437806104886","37.416908464247214","-6.4725263780915006","18.2826921575468","-0.08163015332790416","36.00883652430035","-63.99116347569964"
Canara Robeco Asset Management Company Ltd,CRAMC,"Asset Management","4734.16974072","-8.097699064187598","35.1145038167939","-4.242197579656115",,"0.7295177986149756","45.0352917496118","-16.9231843121673","37.8310462847558","-10.622501147221392","24.81104173512986","-75.18895826487014"
Rattanindia Enterprises Ltd,RTNINDIA,"Power Trading & Consultancy","4730.920931304","0.17356806171727823","43.8569206842924","-0.9952628279707221","1.19463845474143","0.8009263693526237","48.97501499920894","-11.062592011048899","28.1874386746176","-0.10769498771387898","19.729729729729726","-80.27027027027027"
Wakefit Innovations Ltd,WAKEFIT,"Home Furnishing","4714.564909712","233.48159187685562","50.2220029600395","2.239437661755228",,"4.218174967524653","53.40219364140659","-8.2590072039042","30.6499761287668","129.7270017941269","48.19469379613006","-51.80530620386994"
Unimech Aerospace and Manufacturing Ltd,UNIMECH,"Aerospace & Defense Equipments","4705.78738399","-0.96142460123681","27.9986408426775","-3.730425508690205",,"0.38336882748847156","44.615691169623105","-15.734233252910702","48.8517453716476","-16.719386561851156","9.523809523809474","-90.47619047619052"
Indigo Paints Ltd,INDIGOPNTS,"Paints","4690.09324925","-1.0081214206155926","68.4056976145529","6.654736187685706","1.08191000006883","1.095206830253153","34.88991532616874","-3.4301339019536","42.0335504584816","1.0278711008492736","87.35562310030399","-12.644376899696022"
India Tourism Development Corp Ltd,ITDC,"Tour & Travel Services","4664.139972","-0.0494065087936996","23.1288981288981","-3.3177137273086577","1.83280183285091","0.06555328488885506","47.76093848593463","-12.6101623579844","31.7317883417343","-0.024575531426735506","18.820224719101123","-81.17977528089888"
Subros Ltd,SUBROS,"Auto Parts","4659.137265","-0.14767899880345894","29.2149292149292","-5.249128480199017","1.23289499113822","0.8821676621894435","50.0357267001289","-12.1704409181554","27.6250942813847","-2.007400431688231","1.6424213984045057","-98.35757860159549"
Shilchar Technologies Ltd,SHILCTECH,"Electronic Equipments","4652.72934","-12.690473450705126","24.9717605292884","-5.573882057206426",,"1.5613074835945833","63.972494089256834","-27.4118866208291","52.7106967038811","-18.888414995427517","17.484662576687114","-82.51533742331289"
Stylam Industries Ltd,STYLAMIND,"Construction & Engineering","4646.6496102","3.178806489973411","75.4336425978216","10.144841270316274","1.24085405432327","1.8578349719230434","34.710188005898026","-3.6129510029813003","46.7599346208712","3.6273493813092994","82.79742765273312","-17.20257234726688"
Neogen Chemicals Ltd,NEOGEN,"Specialty Chemicals","4643.110460180001","1.0129030982472758","52.9915814792544","3.8747156601684596","1.10860567845451","1.0085099859594748","46.93085070248237","-3.7465139275396","48.3937485689826","-3.5528322040844116","44.255952380952394","-55.744047619047606"
Nirlon Ltd,NIRLON,"Real Estate","4642.8814208","1.029396242789577","62.1405750798723","4.961896540936972","0.3044097772009","1.098080344377842","20.021867922580604","-5.1451734877928","32.2862850183862","-0.11157740092818302","79.71360381861577","-20.28639618138424"
ASM Technologies Ltd,ASMTEC,"IT Services & Consulting","4629.54568932","1.1035358223841865","49.3729011034199","2.613651026537167","1.45466558514788","1.3399775914820615","53.84216984280903","-9.3324638305456","42.5733483802256","62.891156228425174","44.91829414109207","-55.08170585890794"
Sterling and Wilson Renewable Energy Ltd,SWSOLAR,"Renewable Energy Equipment & Services","4561.57508676","-0.8310705960405115","33.0895795246801","-3.4598020735794544","1.8067760376948","0.4013799304614348","43.48727566957133","-13.2034715697921","42.5562646552447","0.20041323073758235","12.065868263473066","-87.93413173652694"
Roadstar Infra Investment Trust,ROADSTAR,"Roads","4554.77143",,"50",,,,,"0",,,,
Websol Energy System Ltd,WEBELSOLAR,"Renewable Energy Equipment & Services","4535.2716076199995","-3.652743197922187","38.4508440913605","0.18379553161986806","1.15061683685319","0.4377173562107756","60.265818235170684","-16.0075592271218","45.1216137355558","-3.459739635847593","21.901140684410613","-78.09885931558938"
Datamatics Global Services Ltd,DATAMATICS,"IT Services & Consulting","4528.73152518","0.09983163983681954","60.3605608724683","2.6910638479516136","0.956541570922292","0.9644002132451567","46.44435427158478","-5.3504478525864","18.5979671313446","0.08611389470870576","45.40880503144662","-54.59119496855338"
Bannari Amman Sugars Ltd,BANARISUG,"Sugar","4524.198363","-0.11748345350431683","47.7787091366304","-0.5216334225165431","1.09908239226664","0.9335869572041107","16.081577366450453","-2.4920765641026","42.7547870679465","-0.2379716692549636","6.955252918288029","-93.04474708171198"
Paisalo Digital Ltd,PAISALO,"Consumer Finance","4485.761882568","6.049317154027421","55.6902356902357","6.65798339962711","1.27053813098974","1.1199216388045408","41.38237675169401","-2.9751381659996","57.8474245682454","15.563008376794846","74.89711934156381","-25.102880658436195"
Swaraj Engines Ltd,SWARAJENG,"Tractors","4483.300185","-0.27010749656698385","25.4526278783617","-3.590836758488569","1.03818663828729","0.41007235603628694","29.99500478704444","-10.1073402975084","37.8502876643892","-0.24686872402108267","13.1827209533267","-86.8172790466733"
Goodluck India Ltd,GOODLUCK,"Iron & Steel","4482.54532374","0.5427101931743403","59.3422245241486","3.796247561592958","1.07686739412117","1.5751160410729648","47.98009472806888","-6.7263878170122","29.303582428257","1.6306233676666175","48.84662080129497","-51.15337919870503"
Ge Power India Ltd,GVPIL,"Construction & Engineering","4466.257035885","-0.11228787814981991","62.4004471147129","7.039582841336256","2.01868576078344","0.8798113725973525","62.56762195475525","-10.9594479076181","57.6396725940124","-0.8265247341191556","51.80619266055048","-48.19380733944952"
Gulf Oil Lubricants India Ltd,GULFOILLUB,"Commodity Chemicals","4463.878090365","-0.0624226331072232","28.8807841349442","-5.025272279899262","0.935047571091365","0.7369342950921726","28.36623133454404","-12.6673560678863","30.5983977064667","-0.4885891061100571","11.71845750655184","-88.28154249344816"
Jamna Auto Industries Ltd,JAMNAAUTO,"Auto Parts","4461.6188466","-0.6152487162076254","34.9583537481627","-7.117308543538892","0.711237105768239","0.8278687861430544","40.22504655618744","-16.2655443642816","23.5564414005016","-1.1918016132200167","9.43321442726911","-90.5667855727309"
Northern ARC Capital Ltd,NORTHARC,"Diversified Financials","4456.6466407650005","-8.05023659188139","59.3432773979698","1.2685226378454262",,"2.542559104695503","41.89680676081867","-9.8272597893164","32.6026899079854","-110.55216320749386","35.14851485148519","-64.85148514851481"
Mahindra Holidays and Resorts India Ltd,MHRIL,"Hotels, Resorts & Cruise Lines","4451.691262016","-0.2488558586779834","23.6496055027311","-7.436471369207121","0.824604758661779","1.1257950379104358","25.518689209272022","-17.7077239637308","36.4880443578702","-0.3756031554464622","7.338842975206608","-92.6611570247934"
Electronics Mart India Ltd,EMIL,"Home Electronics & Appliances","4450.773678816","0.1623839105574723","30.7382550335571","0.8189245152862679","1.31136001755396","0.5057924732189115","45.862519638548655","-10.2308668475464","27.9838828762974","1.6303927736405064","35.81806696146559","-64.18193303853441"
Juniper Hotels Ltd,JUNIPER,"Hotels, Resorts & Cruise Lines","4450.492684768","-0.2466545444344955","38.3768561187916","-2.6502653829589273",,"0.4017087183345792","34.84314487897487","-7.794219616609801","23.6343568946518","-2.236326782564597","21.4194100042754","-78.58058999572461"
Pondy Oxides and Chemicals Ltd,POCL,"Metals - Lead","4446.71380146","1.3182093185948214","62.5903179190752","4.961553581686728",,"2.0094460021857072","51.33148074732309","-9.3814891314936","39.5159941863026","-20.100395521855233","49.26216640502358","-50.73783359497642"
Man Industries (India) Ltd,MANINDS,"Building Products - Pipes","4444.692129605","2.500596424726653","77.6166209329674","11.199931670646457","1.90161996642754","0.9836217151706194","54.797441777789395","2.5361971581864","46.5287720816961","34.34225188344967","88.75739644970409","-11.24260355029591"
KSH International Ltd,KSHINTL,"Electrical Components & Equipments","4430.545223","9.23478574398995","47.6566437090542","6.297899441289911",,"1.2039321234195346","56.092668963764055","-4.884229176558899","56.6362666825944","9.067532891486401","75.36363636363635","-24.636363636363654"
Raymond Lifestyle Ltd,RAYMONDLSL,"Apparel & Accessories","4430.28709186","-6.082304634954343","33.4737729092058","-6.98621722274857",,"1.6598371472553461","45.70232371926257","-13.3165890693063","13.6333363111548","-9.02257090601195","4.576271186440659","-95.42372881355934"
Artemis Medicare Services Ltd,ARTEMISMED,"Business Support Services","4425.134522391","1.0696640105873556","76.3626695027918","7.109859340020264","1.87974047824479","1.5676272594114495","33.67394309088619","-4.5418773055562","40.7509506525056","-3.1784689233101973","81.84133202742402","-18.15866797257598"
Centum Electronics Ltd,CENTUM,"Electronic Equipments","4425.048177119999","0.3309871376746971","56.0551361995405","2.5109750621626015","0.627467412403417","0.773253902687689","51.55957930901271","-2.9461340288765","17.8359632061947","177.8289060661206","61.18421052631573","-38.81578947368426"
Knowledge Marine & Engineering Works Ltd,KMEW,"Dredging","4416.07255128","1.5407770372926881","60.7174360482211","5.714485789885471",,"1.1129869918415634","58.89706061170857","-4.0796717670071","22.9150679801918","1.7282480704774732","61.641630901287556","-38.358369098712444"
Texmaco Rail & Engineering Ltd,TEXRAIL,"Rail","4410.005095908","3.6141279221095184","51.847224701053","-1.2246391150526503","1.85971552338676","3.298310397277101","42.60496922549662","-11.0080552820715","33.2308814550798","-7.911863298870622","16.097560975609778","-83.90243902439022"
Laxmi Organic Industries Ltd,LXCHEM,"Specialty Chemicals","4393.248913816","0.3637143492650415","61.4889336016096","5.252719204930889","1.94713978400429","1.3922009387090113","44.15709660452218","-5.0578344752215","38.6564704839787","-1.1011628565173042","53.79999999999996","-46.200000000000045"
Responsive Industries Ltd,RESPONIND,"Building Products - Granite","4391.309328224","1.4606918552236194","54.7548813035539","1.5718283685036472","1.59415826110409","2.35264228345364","42.72764901225508","-7.7629315289217","34.5277142411877","-6.805710142152272","29.377382465057188","-70.6226175349428"
Just Dial Ltd,JUSTDIAL,"Online Services","4364.49179724","-0.11869288684588507","32.8981723237598","-3.2257775029306712","1.12884161297978","0.5349517381991923","26.45027656931269","-6.7014448913936","25.3407525229443","-0.22242521983826352","3.869407496977078","-96.13059250302292"
Aurionpro Solutions Ltd,AURIONPRO,"IT Services & Consulting","4356.07144935","0.19720930547717433","37.4691459601777","-2.9964053127004675","1.55459667587482","1.6588942270771212","44.14062347768732","-16.38891926318","27.624174647814","1.9746035976333696","36.809147835556786","-63.190852164443214"
Advanced Enzyme Technologies Ltd,ADVENZYMES,"Specialty Chemicals","4354.7524735","0.2023606200622633","72.6227333038479","10.368736369868504","1.13207543923696","2.725785648565445","39.38011153086215","-4.0766938571589","58.3283319383151","1.595496624098118","64.10256410256409","-35.89743589743591"
VST Industries Ltd,VSTIND,"FMCG - Tobacco","4353.5405056","1.7465972297470311","46.0386055891674","0.7772372986051934","1.08484545295639","0.5498426403383859","25.256025130867865","-3.0435879787482","39.1564275433865","-0.23905569304546662","36.17021276595755","-63.82978723404244"
Thomas Cook (India) Ltd,THOMASCOOK,"Tour & Travel Services","4347.816690021","0.21644610267201736","46.947223180407","-2.736029299663645","0.931743322228779","1.0516651365515624","41.62901975978116","-9.409075490734201","24.7018075014948","5.8330960719731015","40.227272727272734","-59.772727272727266"
VRL Logistics Ltd,VRLLOG,"Logistics","4325.31707775","-0.04639799557763667","43.2838283828383","-2.0608065104052886","0.50320323968545","0.9755484435595231","25.93476166543817","-7.3153992526103995","24.8190398923931","3.22995584374323","32.29166666666666","-67.70833333333334"
Bajaj Hindusthan Sugar Ltd,BAJAJHIND,"Sugar","4319.105962128","0.09481138973825658","34.20523138833","-2.7225622074447786","0.619085635312869","0.7468424535929631","35.947021371366304","-14.338063556702","40.972324879004","-0.9983493683397895","25.75757575757574","-74.24242424242425"
Goldiam International Ltd,GOLDIAM,"Precious Metals, Jewellery & Watches","4297.08855342","-0.39610991187693884","48.0441640378549","-0.9062225605187768","1.5605346317222","1.1010823140086679","49.85167385410637","-10.6213752279254","33.7392070522574","-2.3276919700860077","22.78911564625853","-77.21088435374148"
