Name,Ticker,"Sub-Sector","Market Cap","1M Average Volume","1M Return","1Y Return vs Nifty","Daily Volume","Close Price","1M Return vs Nifty","1W Change in Volume","3M Average Volume","1W Return","6M Return vs Nifty","1D Return","% Away From 52W High","6M Return","1Y Return","1W Return vs Nifty","1D Change in Volume","% Away From 52W Low","5Y CAGR","Face value"
Yatharth Hospital & Trauma Care Services Ltd,YATHARTH,"Hospitals & Diagnostic Centres","8158.805178975","508052.36363636365","11.804317686670625","75.45495166025904","529024","846.75","14.70131889948334","27.949847869937262","456274.2586206897","3.2621951219512195","19.418023140672545","1.668968001440833","4.853852967227645","9.746613958913882","71.30285251871334","2.209770359216617","55.215472725565675","74.58762886597938",,"10"
Triveni Engineering and Industries Ltd,TRIVENI,"Sugar","8103.602775360001","477175.63636363635","-4.9550706033376155","-9.463581642493498","477744","370.2","-2.0580693905249015","54.1537329710823","789135.9655172414","-3.278902677988246","12.14891783227769","-1.016042780748666","26.445164775796883","2.477508650519028","-13.615680784039206","-4.331327440722848","20.357335402506184","16.580066131317906","20.53541964402239","1"
Jeena Sikho Lifecare Ltd,JSLL,"Pharmaceuticals","8087.0054938","401650.7727272727","-5.257026357943792","56.456802187171576","251410","650.6","-2.3600251451310776","-12.472365832854631","362135.1551724138","-11.482993197278908","0.5309860269510462","-0.5730877970505082","30.5717798954811","-9.140423154807616","52.304703045625864","-12.535417960013511","-38.41280884233424","62.548407245471594",,"2"
Kama Holdings Ltd,KAMAHOLD,"Specialty Chemicals","8076.395463125","5385.181818181818","-0.48818287485470396","-2.8573143269553745","1047","2568.4","2.40881833795801","-43.98073836276083","4999.379310344828","-3.4036631689796533","-0.4222286934491759","0.08572987296392616","27.141410995172087","-10.093637875207838","-7.009413468501084","-4.456087931714255","-75.65116279069767","9.293617021276601","13.485498720501754","10"
Sharda Cropchem Ltd,SHARDACROP,"Fertilizers & Agro Chemicals","8031.4284649","724284.6818181818","-18.37520630845405","48.629904870670124","426298","890.2","-15.478205095641336","-88.5448937206752","456185.1206896552","-23.86247006500171","24.7735555484512","-2.8484120921095615","45.69759604583239","15.102146366692537","44.47780572912441","-24.914894827736312","-18.19235537269381","45.01914148407591","21.67104605554575","10"
Clean Science and Technology Ltd,CLEAN,"Specialty Chemicals","8021.279142025","750077.9545454546","-1.1783960720130933","-36.28745262613106","115772","754.75","1.7186051407996208","-41.069456109541626","446758.275862069","-7.039044217268135","-8.822111336599868","-1.1007010417349115","111.9907254057635","-18.49352051835853","-40.439551767676775","-8.091468980002738","-37.432715795845134","15.759202453987719",,"1"
RHI Magnesita India Ltd,RHIM,"Cement","7980.247607769999","99694.54545454546","-3.6644646640907363","-12.59714687310315","60327","386.45","-0.7674634512780223","-1.9041269634784872","177245.94827586206","-0.10339925035544373","-8.488268920740278","0.6380208333333304","39.13831026005954","-18.15967810249894","-16.749246014648858","-1.155824013090046","-13.855490504069685","19.62544497755765","4.26950247681519","1"
PC Jeweller Ltd,PCJEWELLER,"Precious Metals, Jewellery & Watches","7972.349115955","36609415.22727273","-16.138917262512752","-30.27282098624981","24828776","8.21","-13.241916049700038","-51.57823912792068","47282455.24137931","-0.36407766990290485","-14.730064114742248","1.4833127317676267","139.34226552984163","-24.40147329650091","-34.42492012779552","-1.416502432637507","-15.045702908971004","9.90629183400269","25.759421220251788","1"
Zee Entertainment Enterprises Ltd,ZEEL,"TV Channels & Broadcasters","7967.5085889","19917384.40909091","2.39476607826194","-28.35949470761221","32621116","82.95","5.291767291074654","49.81786637723078","15396982.896551725","-3.3892382948986683","-6.004101644712824","-5.394616788321172","82.88125376732968","-15.675510826471486","-32.51159384915792","-4.441663057633271","267.34676043785964","21.98529411764707","-15.41678723841866","1"
JK Lakshmi Cement Ltd,JKLAKSHMI,"Cement","7896.206215730001","143972.36363636365","-4.982073498655516","-23.01913804858426","67466","636.05","-2.0850722858428017","-83.47195308078815","135926.22413793104","-3.9271958311305797","-12.467163470952812","-1.3264039714551765","60.5534156119802","-22.138572652711474","-27.17123719012997","-4.979620593865182","138.13490522748933","15.65596872442947","6.428601281176971","5"
Akums Drugs and Pharmaceuticals Ltd,AKUMS,"Pharmaceuticals","7883.990476710001","254331.77272727274","-4.515112182458727","-4.617499582876294","322065","514.95","-1.6181109696460125","114.3555987434109","208462.8275862069","-3.1775876656952105","31.827737019500336","-0.9330511735282627","20.97290999126129","22.156327837741674","-8.769598724422003","-4.230012428429813","6.824438621513151","25.812362570241888",,"2"
Saregama India Ltd,SAREGAMA,"Movies & TV Serials","7803.1532685","7521867.545454546","18.859649122807017","-20.234061572740007","10952317","406.5","21.75665033561973","4901.217847145799","3126144.3103448274","22.495103209281293","14.385474096750936","3.0940907938118154","48.339483394833934","4.714064914992275","-24.386160714285715","21.44267844654669","218.15637897858258","32.38886174890083","12.42321744296162","1"
Isgec Heavy Engineering Ltd,ISGEC,"Heavy Machinery","7796.3339453","63242.40909090909","1.7708883236550412","-1.966193757338666","23204","1060.3","4.667889536467755","-15.252008765522278","93241.13793103448","-0.5999812505859277","32.320339199109725","0.22686454296245992","20.843157596906536","22.648930017351066","-6.118292898884375","-1.6524060133205298","-40.89809225440004","55.02595218948751","14.297795019240667","1"
Rategain Travel Technologies Ltd,RATEGAIN,"Software Services","7788.54958025","391267.7272727273","14.915490503572055","37.30372441915524","307225","659.5","17.81249171638477","-12.29134489935166","371726.6724137931","6.370967741935484","1.9866387450285412","-2.0932304038004785","12.448824867323726","-7.684770436730121","33.151625277609526","5.318542979200882","-50.25791890369085","57.926245210727956",,"1"
Power Mech Projects Ltd,POWERMECH,"Construction & Engineering","7776.975506160001","89684.40909090909","4.850809889173068","-10.645268367979746","81475","2459.8","7.747811101985782","93.86346872248792","108610.58620689655","1.6992599330218865","11.475895565336195","-0.7985158896596115","38.83242540043905","1.8044863835775335","-14.797367509525454","0.6468351702872843","35.99112030978769","43.20312045176691","53.08966658607095","10"
Indian Metals and Ferro Alloys Ltd,IMFA,"Iron & Steel","7770.47034612","263544.54545454547","-6.364995774006882","127.82037061227098","74288","1440.2","-3.467994561194168","-76.68635413593769","194653.3103448276","-2.1669723524217015","18.83535976161162","1.151847169546291","16.643521733092626","9.16395057985296","123.66827147072527","-3.219397115156304","-40.78608606933053","135.76982892690515","47.29388496347757","10"
Equitas Small Finance Bank Ltd,EQUITASBNK,"Private Banks","7767.262535508","5031962.909090909","4.725257811297533","9.314386622225776","1306251","68.04","7.622259024110248","-35.73496998917643","3944154.0689655175","-1.0471204188481658","15.32358309480214","0.08826125330980034","9.64138741916518","5.6521739130434785","5.1622874806800665","-2.099545181582768","-56.457138857036185","36.08000000000003","3.732030281007681","10"
SBI Gold ETF,SETFGOLD,"Gold","7729.7216374","5270060.2272727275","4.536964980544757","70.75262003947454","2717745","134.33","7.43396619335747","-79.0236078334031","8416967.551724138","-1.430877604931016","37.91007266624555","-0.2968900764491778","14.605821484404057","28.238663484486885","66.60052089792883","-2.483302367665618","36.648518898785134","68.35443037974684","25.451990311995054","0"
Jyothy Labs Ltd,JYOTHYLAB,"FMCG - Household Products","7696.816150560001","1010392.1363636364","-12.531819888995535","-34.164557715428984","910423","209.6","-9.634818676182821","5.546500034779383","780171.8448275862","-7.928838128706352","-22.74838769072239","-1.8266978922716655","74.04580152671755","-32.41979687248105","-38.316656856974696","-8.981262891440954","39.37378295959732","6.85699719602344","7.507171505046517","1"
Gujarat Narmada Valley Fertilizers & Chemicals Ltd,GNFC,"Fertilizers & Agro Chemicals","7647.527846735001","770291.8181818182","7.8205925005179315","7.079024880693355","1011023","520.45","10.717593713330645","137.34215697091628","488879.1034482759","9.880713607093861","15.507708114143014","-4.670757395365875","10.241137477183205","5.836298932384351","2.9269257391476455","8.828288844359259","-84.42538287499659","42.58904109589044","6.250363738661058","10"
Aditya Birla Fashion and Retail Ltd,ABFRL,"Retail - Apparel","7608.508087972999","4549020.2727272725","-2.235772357723577","-33.9982470503435","1882031","62.53","0.6612288550891372","-23.07260608304997","5384151.24137931","-0.5566157760814272","-10.550586225232912","0.11207172590457938","69.1667999360307","-20.221995406991574","-38.15034619188921","-1.6090405388160294","52.48649358141284","16.856662306111005","-1.4008475718352509","10"
Religare Enterprises Ltd,RELIGARE,"Investment Banking & Brokerage","7607.2132261080005","1582446.0454545454","2.456958393113351","8.375395684462802","929638","228.52","5.353959605926065","-65.39192342457044","1777748.3275862068","0.9765366090760497","-1.565724242207148","0.19730784408296448","29.091545597759485","-11.23713342396581","4.223296542917094","-0.0758881536585525","-42.284033396411026","16.289247366546245","19.866400263408536","10"
Blue Jet Healthcare Ltd,BLUEJET,"Pharmaceuticals","7589.979670875","433257.3181818182","4.677033492822969","-40.74778752260238","269458","437.55","7.5740347056356825","5.255797783619723","707543.9137931034","-4.046052631578945","-14.627898776718844","0.08005489478500062","134.8988687007199","-24.299307958477506","-44.89988666414809","-5.098477394313547","-70.43705127529974","34.630769230769246",,"2"
SG Mart Ltd,SGMART,"Building Products - Others","7587.72","464422.45454545453","12.01910081989367","77.74885982291961","328745","621.65","14.916102032706384","-0.5941761664298025","378068.775862069","2.9903909874088725","86.95645124649559","3.2298239787445917","2.6300973216440093","77.28504206473693","73.59676068137391","1.9379662246742704","-59.68109870217155","98.54679016288723",,"1"
Gujarat Ambuja Exports Ltd,GAEL,"Agro Products","7567.14854868","1315281.1363636365","11.99511234810942","47.762823375528995","831642","164.98","14.892113560922134","-21.144466358188577","1011361.9137931034","-0.10293672419013981","53.02009282064995","2.3957298907646383","7.84337495453995","43.34868363889129","43.610724233983284","-1.155361486924742","-4.141222033956915","63.023715415019744","13.016294739428513","1"
Thyrocare Technologies Ltd,THYROCARE,"Hospitals & Diagnostic Centres","7564.331595375","837082.2727272727","22.487113402061855","53.738199673477354","242460","475.25","25.38411461487457","-47.19062212086957","540844.0172413794","-0.052576235541535225","3.1527915850317427","0.9773717199617599","12.921620199894779","-6.518617596726919","49.58610053193164","-1.1050009982761373","-60.70499574571533","63.11436024162547","6.723432660547002","10"
Birla Corporation Ltd,BIRLACORPN,"Cement","7556.53470111","137349.95454545456","2.8562444316335625","-24.63083140493808","42016","981.3","5.7532456444462765","-72.01712965121312","138638.1379310345","-6.968145620022754","-6.233981168742677","-1.1185006045949237","56.45572200142668","-15.905390350501339","-28.782930546483787","-8.020570382757356","-19.429316560558412","27.507796257796247","-4.766997383460825","10"
KRBL Ltd,KRBL,"Packaged Foods & Meats","7552.221986539999","584050.1818181818","-5.077675489067904","-0.8845967859258694","584415","329.95","-2.1806742762551896","-23.11401304554891","588674.8448275862","-6.52974504249292","-12.473470478458424","-0.975390156062425","50.02273071677528","-22.144879660217086","-5.036695927471579","-7.582169805227522","-3.7982580754548643","20.134716912434","6.321722758449733","1"
Mishra Dhatu Nigam Ltd,MIDHANI,"Metals - Diversified","7468.3091","1395166.5909090908","8.1964988465192","4.466643681052504","1215484","398.65","11.093500059331914","-64.44878363809408","966135.6379310344","0.6691919191919135","22.555452789290875","2.5730091341824264","17.647058823529417","12.884043607532211","0.3145445395067942","-0.3832328435426887","154.7447488986415","49.50309394337147","14.74633161531338","10"
Gujarat Pipavav Port Ltd,GPPL,"Ports","7454.6434122","991692.5","-3.2865027596588114","10.218958406919208","768139","154.2","-0.3895015468460974","8.460812913537922","1101737.8275862068","0.35795639440285254","-3.362260662017782","1.347354584291806","29.760051880674453","-13.033669843776444","6.066859265373499","-0.6944683683317496","30.363407096392066","8.936771458848437","8.648733471826041","10"
TTK Prestige Ltd,TTKPRESTIG,"Home Electronics & Appliances","7430.96039184","794190.7727272727","10.06085192697769","-17.084655104353548","199041","542.6","12.957853139790405","-83.66974388931187","612462.6379310344","-0.6772835438403683","-8.097780785658173","3.866768759571219","42.13048286030225","-17.769189967416835","-21.236754245899256","-1.7297083065749703","128.69601185757128","28.274231678486995","-5.507859571433416","1"
Cera Sanitaryware Ltd,CERA,"Building Products - Ceramics","7411.52093025","25196.090909090908","8.3968170161412","-5.0343147605080025","11511","5748.5","11.293818228953915","-42.622869105772104","22009.344827586207","-2.716195633778981","10.841771730157113","-0.4330129037845328","26.554753413934073","1.1703625483984512","-9.186413902053712","-3.768620396513583","-20.67943770672547","28.858353320929808","7.76024069153185","5"
Sonata Software Ltd,SONATSOFTW,"IT Services & Consulting","7391.796294645","2195036.5454545454","-3.7449538638984956","-27.7836724909253","425534","267.05","-0.8479526510857816","-74.60493084499444","1756190.4827586208","-2.9085620796218867","-17.15418336516557","0.8877975066112667","69.55626287212134","-26.82559254692423","-31.93577163247101","-3.9609868423564887","-58.20119384747159","28.916244267439062","3.5035847262693487","1"
